wave,lnLP,fsts,fsts_c,fsts_c2,tci_thin,dai_thin,lnemp,firmage,foreign_owned,sector_2d,sector_broad,tci_z,dai_z
2009,15.579099150225632,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,4.0943445622221,49,0,17,1,-0.6335366833931855,-0.8465205610674913
2009,19.63370338379822,0.15,-0.06423705722070847,0.004126399520376574,0.0,0.5,4.700480365792417,12,0,15,1,-0.6335366833931855,0.7466745461723514
2009,19.6146032124248,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.0,4.605170185988092,7,0,28,2,1.0513036267901412,-0.8465205610674913
2009,17.216707939626428,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.912023005428146,6,0,18,1,-0.6335366833931855,-0.8465205610674913
2009,18.266530064125106,0.9,0.6857629427792915,0.47027081368931384,0.0,0.5,6.551080335043404,9,0,18,1,-0.6335366833931855,0.7466745461723514
2009,20.16365004901099,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.5,5.857933154483459,7,0,26,2,1.0513036267901412,0.7466745461723514
2009,20.135479172044292,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.8903717578961645,4,0,17,1,-0.6335366833931855,-0.8465205610674913
2009,19.519293032620475,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.995732273553991,6,0,27,2,-0.6335366833931855,-0.8465205610674913
2009,18.60300230074632,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.912023005428146,4,0,25,2,-0.6335366833931855,-0.8465205610674913
2009,18.69309534427336,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,5.288267030694535,3,0,29,2,-0.6335366833931855,0.7466745461723514
2009,18.82614585206053,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,5.298317366548036,38,0,26,2,-0.6335366833931855,0.7466745461723514
2009,20.292482920853956,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,4.941642422609304,35,0,28,2,-0.6335366833931855,-0.8465205610674913
2009,18.420680743952367,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.5,4.605170185988092,4,0,26,2,1.0513036267901412,0.7466745461723514
2009,19.28980600738409,0.8,0.5857629427792916,0.3431182251334557,0.5,0.5,7.990238185720363,3,1,31,3,1.0513036267901412,0.7466745461723514
2009,20.36225249140908,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,3.4965075614664802,13,0,15,1,-0.6335366833931855,0.7466745461723514
2009,18.232628512449427,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,5.857933154483459,8,0,26,2,-0.6335366833931855,0.7466745461723514
2009,19.470502868451042,0.0,-0.21423705722070846,0.04589751668658911,0.5,1.0,4.248495242049359,5,0,18,1,1.0513036267901412,2.3398696534121943
2009,17.72753356339242,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,2.8903717578961645,6,0,15,1,-0.6335366833931855,0.7466745461723514
2009,19.267978604339568,0.0,-0.21423705722070846,0.04589751668658911,0.5,1.0,4.0943445622221,4,0,17,1,1.0513036267901412,2.3398696534121943
2009,18.0152156358442,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.4011973816621555,4,0,15,1,-0.6335366833931855,-0.8465205610674913
2009,17.50439001207821,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.4011973816621555,49,0,18,1,-0.6335366833931855,-0.8465205610674913
2009,20.46090157247892,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,4.356708826689592,13,0,26,2,-0.6335366833931855,0.7466745461723514
2009,18.08420850733115,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,3.332204510175204,5,0,18,1,-0.6335366833931855,0.7466745461723514
2009,19.238991067466316,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,5.703782474656201,11,0,25,2,-0.6335366833931855,0.7466745461723514
2009,19.519293032620475,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.995732273553991,4,0,29,2,-0.6335366833931855,-0.8465205610674913
2009,21.041719568064945,0.0,-0.21423705722070846,0.04589751668658911,1.0,0.5,4.382026634673881,10,0,02,2,2.736143936973468,0.7466745461723514
2009,19.33697147582652,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.5,2.995732273553991,6,0,31,3,1.0513036267901412,0.7466745461723514
2009,18.7773556878911,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,3.8918202981106265,4,0,18,1,-0.6335366833931855,0.7466745461723514
2009,20.030118656386467,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.995732273553991,5,0,26,2,-0.6335366833931855,-0.8465205610674913
2009,19.583831553758046,0.02,-0.19423705722070847,0.037728034397760776,0.0,0.5,3.912023005428146,4,0,18,1,-0.6335366833931855,0.7466745461723514
2009,19.608524166348417,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,3.2188758248682006,4,0,26,2,-0.6335366833931855,0.7466745461723514
2009,19.624653548278303,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.5,3.4011973816621555,5,0,28,2,1.0513036267901412,0.7466745461723514
2009,17.50439001207821,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,2.995732273553991,14,0,26,2,-0.6335366833931855,0.7466745461723514
2009,18.0051652999907,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,3.912023005428146,4,0,18,1,-0.6335366833931855,0.7466745461723514
2009,16.746704310380693,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,5.075173815233827,5,0,26,2,-0.6335366833931855,-0.8465205610674913
2009,17.781600784662697,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.8903717578961645,8,0,28,2,-0.6335366833931855,-0.8465205610674913
2009,19.05666951067236,0.0,-0.21423705722070846,0.04589751668658911,1.0,1.0,3.295836866004329,1,0,26,2,2.736143936973468,2.3398696534121943
2009,18.277579900311693,0.2,-0.014237057220708449,0.00020269379830572658,0.0,0.0,3.4011973816621555,9,0,25,2,-0.6335366833931855,-0.8465205610674913
2009,18.0152156358442,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.70805020110221,24,0,26,2,-0.6335366833931855,-0.8465205610674913
2009,19.008467408854486,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,3.912023005428146,12,0,17,1,-0.6335366833931855,0.7466745461723514
2009,20.21244021318042,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.995732273553991,2,0,17,1,-0.6335366833931855,-0.8465205610674913
2009,19.711664925267932,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,3.091042453358316,23,0,17,1,-0.6335366833931855,0.7466745461723514
2009,16.62892127472431,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,4.882801922586371,49,0,17,1,-0.6335366833931855,-0.8465205610674913
2009,18.197537192638155,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,3.912023005428146,5,0,18,1,-0.6335366833931855,0.7466745461723514
2009,20.36659089300768,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,1.791759469228055,9,0,29,2,-0.6335366833931855,0.7466745461723514
2009,18.500723451625902,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.4849066497880004,5,0,29,2,-0.6335366833931855,-0.8465205610674913
2009,18.7773556878911,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.6390573296152584,2,0,28,2,-0.6335366833931855,-0.8465205610674913
2009,20.21244021318042,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,3.2188758248682006,6,0,17,1,-0.6335366833931855,0.7466745461723514
2009,19.267978604339568,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,3.4011973816621555,8,0,17,1,-0.6335366833931855,0.7466745461723514
2009,19.40150999696409,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.0,5.703782474656201,6,0,26,2,1.0513036267901412,-0.8465205610674913
2009,22.531554608125678,0.05,-0.16423705722070847,0.026973810964518268,0.5,0.5,2.302585092994046,8,0,02,2,1.0513036267901412,0.7466745461723514
2009,17.331118290804174,1.0,0.7857629427792916,0.6174234022451722,0.0,0.0,4.700480365792417,10,1,17,1,-0.6335366833931855,-0.8465205610674913
2009,18.82614585206053,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.6888794541139363,6,0,18,1,-0.6335366833931855,-0.8465205610674913
2009,18.897604816042676,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.8903717578961645,7,1,17,1,-0.6335366833931855,-0.8465205610674913
2009,19.11382792451231,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.5,3.912023005428146,6,1,15,1,1.0513036267901412,0.7466745461723514
2009,19.20083930150194,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,4.700480365792417,15,0,17,1,-0.6335366833931855,0.7466745461723514
2009,19.42398285281615,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,5.393627546352362,7,1,02,2,-0.6335366833931855,-0.8465205610674913
2009,18.931506367718356,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.4011973816621555,12,0,17,1,-0.6335366833931855,-0.8465205610674913
2009,17.894587648055587,1.0,0.7857629427792916,0.6174234022451722,0.0,0.5,7.003065458786462,8,0,18,1,-0.6335366833931855,0.7466745461723514
2009,19.03686688337618,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.5,5.598421958998375,9,0,18,1,1.0513036267901412,0.7466745461723514
2009,19.97605143511619,1.0,0.7857629427792916,0.6174234022451722,0.0,0.0,5.940171252720432,13,1,18,1,-0.6335366833931855,-0.8465205610674913
2009,19.513062482869838,0.6,0.3857629427792915,0.14881304802173895,1.0,0.5,5.081404364984463,13,1,25,2,2.736143936973468,0.7466745461723514
2009,19.296149481306266,0.2,-0.014237057220708449,0.00020269379830572658,0.5,0.5,6.214608098422191,10,0,17,1,1.0513036267901412,0.7466745461723514
2009,20.43558376449463,0.2,-0.014237057220708449,0.00020269379830572658,0.5,0.5,4.605170185988092,10,0,28,2,1.0513036267901412,0.7466745461723514
2009,17.72753356339242,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.4011973816621555,11,0,17,1,-0.6335366833931855,-0.8465205610674913
2009,17.034386382832476,0.1,-0.11423705722070845,0.013050105242447417,0.0,0.0,5.19295685089021,13,0,18,1,-0.6335366833931855,-0.8465205610674913
2009,19.806975105072254,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,4.0943445622221,11,0,26,2,-0.6335366833931855,0.7466745461723514
2009,19.209138104316636,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.912023005428146,8,0,24,2,-0.6335366833931855,-0.8465205610674913
2009,19.77060746090138,0.1,-0.11423705722070845,0.013050105242447417,0.5,0.5,4.248495242049359,9,0,17,1,1.0513036267901412,0.7466745461723514
2009,18.890684373198102,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.2188758248682006,6,0,28,2,-0.6335366833931855,-0.8465205610674913
2009,16.941295959766464,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,5.19295685089021,7,0,18,1,-0.6335366833931855,-0.8465205610674913
2009,18.87743914644808,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,2.9444389791664403,7,0,26,2,-0.6335366833931855,0.7466745461723514
2009,21.079940780885142,1.0,0.7857629427792916,0.6174234022451722,0.5,0.5,3.8918202981106265,33,0,02,2,1.0513036267901412,0.7466745461723514
2009,17.216707939626428,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,4.787491742782046,13,0,26,2,-0.6335366833931855,-0.8465205610674913
2009,20.5001222856322,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,2.302585092994046,10,0,18,1,-0.6335366833931855,0.7466745461723514
2009,21.01094790939819,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,3.4011973816621555,11,0,17,1,-0.6335366833931855,0.7466745461723514
2009,17.216707939626428,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,3.912023005428146,5,1,17,1,-0.6335366833931855,0.7466745461723514
2009,13.41004544985611,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.5,2.1972245773362196,8,0,15,1,1.0513036267901412,0.7466745461723514
2009,19.470502868451042,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,4.248495242049359,8,0,17,1,-0.6335366833931855,-0.8465205610674913
2009,20.856797229570933,0.05,-0.16423705722070847,0.026973810964518268,0.5,1.0,3.5553480614894135,4,0,28,2,1.0513036267901412,2.3398696534121943
2009,18.03990824843457,1.0,0.7857629427792916,0.6174234022451722,0.0,0.5,4.787491742782046,7,1,18,1,-0.6335366833931855,0.7466745461723514
2009,19.965580135248896,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.772588722239781,6,0,15,1,-0.6335366833931855,-0.8465205610674913
2009,19.806975105072254,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.4011973816621555,5,0,15,1,-0.6335366833931855,-0.8465205610674913
2009,18.110525815648526,0.2,-0.014237057220708449,0.00020269379830572658,0.0,0.5,3.4011973816621555,3,0,15,1,-0.6335366833931855,0.7466745461723514
2009,20.548912449801634,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.0,4.8283137373023015,10,0,26,2,1.0513036267901412,-0.8465205610674913
2009,19.209138104316636,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.772588722239781,4,0,28,2,-0.6335366833931855,-0.8465205610674913
2009,19.008467408854486,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.912023005428146,3,0,26,2,-0.6335366833931855,-0.8465205610674913
2009,19.961125784899515,1.0,0.7857629427792916,0.6174234022451722,0.5,0.0,2.70805020110221,7,0,15,1,1.0513036267901412,-0.8465205610674913
2009,18.82614585206053,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.5,5.075173815233827,3,0,26,2,1.0513036267901412,0.7466745461723514
2009,19.11382792451231,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.995732273553991,15,0,15,1,-0.6335366833931855,-0.8465205610674913
2009,18.08420850733115,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.7376696182833684,11,0,26,2,-0.6335366833931855,-0.8465205610674913
2009,18.82614585206053,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,2.995732273553991,12,0,17,1,-0.6335366833931855,0.7466745461723514
2009,17.72753356339242,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,1.6094379124341003,19,0,28,2,-0.6335366833931855,-0.8465205610674913
2009,19.624653548278303,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.4011973816621555,3,0,27,2,-0.6335366833931855,-0.8465205610674913
2009,18.563781587593038,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.9512437185814275,7,0,17,1,-0.6335366833931855,-0.8465205610674913
2009,20.308832058855486,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.5,5.634789603169249,10,0,26,2,1.0513036267901412,0.7466745461723514
2009,19.875967976559206,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,1.9459101490553132,7,0,28,2,-0.6335366833931855,0.7466745461723514
2009,18.82614585206053,0.2,-0.014237057220708449,0.00020269379830572658,0.0,0.5,4.605170185988092,4,0,26,2,-0.6335366833931855,0.7466745461723514
2009,17.686711568872166,0.23,0.01576294277929155,0.0002484703650632196,0.0,0.5,2.4849066497880004,17,0,15,1,-0.6335366833931855,0.7466745461723514
2009,18.82614585206053,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.6375861597263857,7,0,26,2,-0.6335366833931855,-0.8465205610674913
2009,19.11382792451231,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.5,3.2188758248682006,15,0,28,2,1.0513036267901412,0.7466745461723514
2009,21.927238641272346,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,2.70805020110221,9,0,28,2,-0.6335366833931855,0.7466745461723514
2009,17.312018119430753,1.0,0.7857629427792916,0.6174234022451722,1.0,1.0,6.907755278982137,6,1,18,1,2.736143936973468,2.3398696534121943
2009,20.515626472168165,0.7,0.4857629427792915,0.23596563657759723,0.0,0.0,2.772588722239781,8,0,18,1,-0.6335366833931855,-0.8465205610674913
2009,20.253262207700676,0.9,0.6857629427792915,0.47027081368931384,0.0,0.5,4.382026634673881,5,0,26,2,-0.6335366833931855,0.7466745461723514
2009,21.726567945810196,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.091042453358316,18,0,28,2,-0.6335366833931855,-0.8465205610674913
2009,17.72753356339242,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.4657359027997265,16,0,26,2,-0.6335366833931855,-0.8465205610674913
2009,17.686711568872166,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.2188758248682006,13,0,15,1,-0.6335366833931855,-0.8465205610674913
2009,19.071268310093515,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,2.4849066497880004,6,0,28,2,-0.6335366833931855,0.7466745461723514
2009,20.21244021318042,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.995732273553991,6,0,28,2,-0.6335366833931855,-0.8465205610674913
2009,19.551808086515145,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.4011973816621555,3,0,26,2,-0.6335366833931855,-0.8465205610674913
2009,18.702059051863998,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.6888794541139363,3,0,17,1,-0.6335366833931855,-0.8465205610674913
2009,20.080431470260056,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.912023005428146,9,0,29,2,-0.6335366833931855,-0.8465205610674913
2009,18.931506367718356,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.4011973816621555,2,0,28,2,-0.6335366833931855,-0.8465205610674913
2009,18.12057615150203,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,4.90527477843843,11,0,26,2,-0.6335366833931855,0.7466745461723514
2009,19.47383065854372,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.5,5.0106352940962555,7,0,02,2,-0.6335366833931855,0.7466745461723514
2009,18.0051652999907,1.0,0.7857629427792916,0.6174234022451722,0.0,0.0,6.907755278982137,2,1,18,1,-0.6335366833931855,-0.8465205610674913
2009,20.36659089300768,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.6888794541139363,2,0,15,1,-0.6335366833931855,-0.8465205610674913
2009,19.806975105072254,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.2188758248682006,8,0,28,2,-0.6335366833931855,-0.8465205610674913
2009,18.60300230074632,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,1.6094379124341003,9,0,28,2,-0.6335366833931855,-0.8465205610674913
2009,19.847797099592512,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,4.0943445622221,7,0,29,2,-0.6335366833931855,-0.8465205610674913
2009,20.125428836190792,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,2.0794415416798357,16,0,27,2,-0.6335366833931855,-0.8465205610674913
2009,19.519293032620475,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.4011973816621555,5,0,28,2,-0.6335366833931855,-0.8465205610674913
2009,20.5001222856322,0.0,-0.21423705722070846,0.04589751668658911,0.0,0.0,3.4011973816621555,5,0,28,2,-0.6335366833931855,-0.8465205610674913
2009,21.416413017506358,0.45,0.23576294277929155,0.0555841651879515,0.5,0.5,6.396929655216146,12,1,17,1,1.0513036267901412,0.7466745461723514
2009,21.31956319151644,0.0,-0.21423705722070846,0.04589751668658911,0.5,0.5,4.867534450455582,44,0,28,2,1.0513036267901412,0.7466745461723514
2015,18.220010048490213,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,4.700480365792417,6,0,15,1,-0.5862739251825645,-0.964168407899139
2015,17.909855120186375,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,4.248495242049359,35,0,15,1,-0.5862739251825645,-0.964168407899139
2015,19.896587263761944,0.0,-0.16600977198697067,0.027559244395165994,0.5,0.5,5.768320995793772,25,0,15,1,1.057434705237959,0.6144966653010512
2015,16.34123920227253,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.4849066497880004,4,0,15,1,-0.5862739251825645,-0.964168407899139
2015,21.927238641272346,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.70805020110221,14,0,17,1,-0.5862739251825645,-0.964168407899139
2015,21.29353891935582,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.0794415416798357,10,0,17,1,-0.5862739251825645,-0.964168407899139
2015,19.498884160989267,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,3.4965075614664802,18,0,18,1,-0.5862739251825645,-0.964168407899139
2015,19.30306992415084,1.0,0.8339902280130294,0.6955397004212247,0.0,0.0,4.0943445622221,5,1,18,1,-0.5862739251825645,-0.964168407899139
2015,19.519293032620475,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.995732273553991,5,0,18,1,-0.5862739251825645,-0.964168407899139
2015,18.51599092375669,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,5.298317366548036,13,0,18,1,-0.5862739251825645,-0.964168407899139
2015,18.526041259610192,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.1972245773362196,4,0,17,1,-0.5862739251825645,-0.964168407899139
2015,20.317800728838247,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,1.791759469228055,10,0,18,1,-0.5862739251825645,-0.964168407899139
2015,18.765521230244094,0.8,0.6339902280130294,0.401943609216013,0.0,0.0,2.833213344056216,7,1,18,1,-0.5862739251825645,-0.964168407899139
2015,20.030118656386467,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,1.791759469228055,4,0,18,1,-0.5862739251825645,0.6144966653010512
2015,21.918504961303594,0.8,0.6339902280130294,0.401943609216013,0.0,0.0,3.828641396489095,8,0,18,1,-0.5862739251825645,-0.964168407899139
2015,18.158316479484874,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.5649493574615367,12,0,18,1,-0.5862739251825645,-0.964168407899139
2015,18.7773556878911,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,1.9459101490553132,11,0,20,2,-0.5862739251825645,0.6144966653010512
2015,19.774185282249267,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,3.4339872044851463,9,0,28,2,-0.5862739251825645,0.6144966653010512
2015,20.117130033376096,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.3978952727983707,12,0,21,2,-0.5862739251825645,-0.964168407899139
2015,20.030118656386467,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.0794415416798357,13,0,22,2,-0.5862739251825645,-0.964168407899139
2015,18.75715298057358,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,2.302585092994046,9,0,22,2,-0.5862739251825645,0.6144966653010512
2015,19.154649919032565,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,3.1780538303479458,11,0,26,2,-0.5862739251825645,0.6144966653010512
2015,18.82614585206053,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.995732273553991,11,0,26,2,-0.5862739251825645,-0.964168407899139
2015,17.72753356339242,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,4.0943445622221,11,0,26,2,-0.5862739251825645,-0.964168407899139
2015,17.683081800821586,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,3.1354942159291497,10,0,26,2,-0.5862739251825645,0.6144966653010512
2015,22.24932214044146,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,1.6094379124341003,6,0,27,2,-0.5862739251825645,-0.964168407899139
2015,22.183816968672794,0.0,-0.16600977198697067,0.027559244395165994,0.5,0.0,2.8903717578961645,7,0,28,2,1.057434705237959,-0.964168407899139
2015,20.985630101413904,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.0794415416798357,6,0,28,2,-0.5862739251825645,-0.964168407899139
2015,20.21244021318042,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,2.70805020110221,18,0,28,2,-0.5862739251825645,0.6144966653010512
2015,19.783985586847557,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.3978952727983707,10,0,25,2,-0.5862739251825645,-0.964168407899139
2015,19.624653548278303,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.70805020110221,5,0,28,2,-0.5862739251825645,-0.964168407899139
2015,20.56292318687123,0.95,0.7839902280130293,0.6146406776199217,1.0,1.0,3.295836866004329,6,1,28,2,2.7011433356584824,2.1931617385012414
2015,19.11382792451231,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,1.6094379124341003,6,0,29,2,-0.5862739251825645,-0.964168407899139
2015,19.806975105072254,1.0,0.8339902280130294,0.6955397004212247,0.0,0.0,2.995732273553991,5,0,29,2,-0.5862739251825645,-0.964168407899139
2015,19.68181196211825,0.1,-0.06600977198697067,0.004357289997771858,0.0,0.0,2.833213344056216,12,0,27,2,-0.5862739251825645,-0.964168407899139
2015,19.158279687083144,0.95,0.7839902280130293,0.6146406776199217,0.0,0.5,3.091042453358316,7,0,28,2,-0.5862739251825645,0.6144966653010512
2015,19.847797099592512,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.4849066497880004,6,0,28,2,-0.5862739251825645,-0.964168407899139
2015,19.219188440170136,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,2.1972245773362196,6,0,28,2,-0.5862739251825645,0.6144966653010512
2015,20.792258708433362,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.6390573296152584,16,0,29,2,-0.5862739251825645,-0.964168407899139
2015,19.154649919032565,0.0,-0.16600977198697067,0.027559244395165994,0.5,1.0,2.4849066497880004,6,0,29,2,1.057434705237959,2.1931617385012414
2015,21.128730945054574,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,2.302585092994046,7,0,21,2,-0.5862739251825645,0.6144966653010512
2015,23.060614609876747,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.0794415416798357,6,0,36,3,-0.5862739251825645,-0.964168407899139
2015,23.613637594842576,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,2.70805020110221,4,0,51,5,-0.5862739251825645,0.6144966653010512
2015,20.65152193208757,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,2.5649493574615367,5,0,29,2,-0.5862739251825645,0.6144966653010512
2015,19.93480847658214,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,2.3978952727983707,9,0,29,2,-0.5862739251825645,0.6144966653010512
2015,20.72326583694641,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,1.6094379124341003,5,0,15,1,-0.5862739251825645,-0.964168407899139
2015,21.570563697333615,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.4849066497880004,10,0,15,1,-0.5862739251825645,-0.964168407899139
2015,18.574831423779624,0.0,-0.16600977198697067,0.027559244395165994,0.5,1.0,2.4849066497880004,7,0,15,1,1.057434705237959,2.1931617385012414
2015,19.11382792451231,0.05,-0.11600977198697067,0.013458267196468924,0.5,0.5,2.70805020110221,12,0,15,1,1.057434705237959,0.6144966653010512
2015,18.420680743952367,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,2.5649493574615367,8,0,15,1,-0.5862739251825645,0.6144966653010512
2015,17.686711568872166,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,1.6094379124341003,5,0,15,1,-0.5862739251825645,-0.964168407899139
2015,17.79207208452999,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.0,2.70805020110221,6,0,15,1,-0.5862739251825645,-0.964168407899139
2015,19.806975105072254,0.0,-0.16600977198697067,0.027559244395165994,0.0,0.5,2.995732273553991,8,0,18,1,-0.5862739251825645,0.6144966653010512
