country,year,sales,employees,ln_lp,fsts,fsts_sq,foreign_tech,product_innov,rd_spending,quality_cert,website,epayment_pct,epay_supp_pct,ln_empl,firm_age,foreign_dummy
VNM,2023,1593198000000.0,171.0,22.95510087641528,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.141663551330566,19.0,1.0
VNM,2023,16612526000.0,14.0,20.894365496455823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,2.6390573978424072,17.0,0.0
VNM,2023,4650000000.0,9.0,20.062908479209458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,2.1972246170043945,16.0,0.0
VNM,2023,36990000000.0,21.0,21.28939100506735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,3.044522523880005,12.0,0.0
VNM,2023,13878647000.0,7.0,21.407707159832263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,1.9459102153778076,12.0,0.0
VNM,2023,2276831000.0,11.0,19.148155128009645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,2.397895336151123,7.0,0.0
VNM,2023,9563821000.0,10.0,20.678668077354896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,,2.3025851249694824,6.0,0.0
VNM,2023,5799807000.0,5.0,20.87165256564896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,1.6094379425048828,4.0,0.0
VNM,2023,15472000000.0,25.0,20.24342195078915,0.05,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.2188758850097656,3.0,1.0
VNM,2023,15093229000.0,7.0,21.491601920549854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459102153778076,3.0,0.0
VNM,2023,1569290000.0,5.0,19.564451212286656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,1.6094379425048828,3.0,0.0
VNM,2023,5536141000.0,97.0,17.85985254608723,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,4.574710845947266,25.0,0.0
VNM,2023,4723143000.0,10.0,19.973155211774078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,2.3025851249694824,23.0,1.0
VNM,2023,253444705000.0,227.0,20.83346149247052,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,5.424950122833252,23.0,0.0
VNM,2023,12546809000.0,14.0,20.613674877630434,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,2.6390573978424072,22.0,0.0
VNM,2023,84590932000.0,46.0,21.332451514563353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,3.828641414642334,21.0,1.0
VNM,2023,234362609000.0,315.0,20.42756272518121,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,5.752572536468506,20.0,0.0
VNM,2023,77999265000.0,52.0,21.128721521933254,0.2,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,80.0,1.0,3.9512436389923096,20.0,1.0
VNM,2023,182565453000.0,651.0,19.45186495003742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,6.478509426116943,20.0,1.0
VNM,2023,160105592000.0,40.0,22.110219930395065,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,3.6888794898986816,20.0,0.0
VNM,2023,175971911000.0,1113.0,18.87877587138122,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,7.014814376831055,19.0,1.0
VNM,2023,98772710000.0,100.0,20.71091700298297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,4.605170249938965,19.0,0.0
VNM,2023,16647372000.0,11.0,21.137622930278955,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,2.397895336151123,19.0,0.0
VNM,2023,465211964000.0,77.0,22.5219535533773,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,3.0,4.343805313110352,18.0,0.0
VNM,2023,222886001000.0,170.0,20.994127834367763,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,100.0,5.135798454284668,17.0,1.0
VNM,2023,11976591000.0,16.0,20.433631109303747,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,2.7725887298583984,17.0,0.0
VNM,2023,33018359000.0,39.0,20.55676793092056,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,3.6635615825653076,15.0,1.0
VNM,2023,7681399000.0,36.0,19.178548590518833,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,3.5835189819335938,14.0,1.0
VNM,2023,4438486000.0,6.0,20.42181969502085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594909667969,14.0,0.0
VNM,2023,11118148000.0,6.0,21.34008509590775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594909667969,13.0,0.0
VNM,2023,2848667000.0,15.0,19.062066801411724,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,2.70805025100708,13.0,0.0
VNM,2023,4473318000.0,7.0,20.275486103040826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,1.9459102153778076,9.0,0.0
VNM,2023,1189614841000.0,507.0,21.57613970404541,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,6.228510856628418,7.0,1.0
VNM,2023,106000000.0,5.0,16.869511739642242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,1.6094379425048828,7.0,0.0
VNM,2023,130747660000.0,24.0,22.41848121263383,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,3.178053855895996,7.0,0.0
VNM,2023,34330377000.0,48.0,20.388095415096526,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,3.8712010383605957,6.0,1.0
VNM,2023,436440000.0,5.0,18.284723554317072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,1.6094379425048828,4.0,0.0
VNM,2023,273593632000.0,7.0,24.38899959851483,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,1.9459102153778076,3.0,0.0
VNM,2023,800000000000.0,115.0,22.66294543625109,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.744932174682617,22.0,0.0
VNM,2023,290815867000.0,239.0,20.91949259245947,0.8,0.6400000000000001,0.0,0.0,0.0,1.0,1.0,100.0,100.0,5.476463794708252,25.0,0.0
VNM,2023,56094791000.0,17.0,21.917095449057918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,2.8332133293151855,23.0,0.0
VNM,2023,404537873000.0,85.0,22.28335994174352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,80.0,4.442651271820068,15.0,0.0
VNM,2023,61203180000.0,26.0,21.57936844787761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,3.25809645652771,18.0,0.0
VNM,2023,3834000000.0,5.0,20.457736569135765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,60.0,1.6094379425048828,18.0,0.0
VNM,2023,54203545000.0,61.0,20.605138284983887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,4.110873699188232,16.0,0.0
VNM,2023,15541408000.0,48.0,19.59557277176425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,3.8712010383605957,15.0,0.0
VNM,2023,10036287000.0,8.0,20.95003152041248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,2.079441547393799,14.0,0.0
VNM,2023,17855632000.0,59.0,19.528047369708222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,50.0,4.077537536621094,14.0,0.0
VNM,2023,1818181000.0,8.0,19.241660846022093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,2.079441547393799,11.0,0.0
VNM,2023,3074719000.0,27.0,18.550642485911144,,,0.0,0.0,0.0,0.0,0.0,70.0,90.0,3.295836925506592,10.0,0.0
VNM,2023,27594765000.0,70.0,19.79239667571674,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,4.248495101928711,10.0,0.0
VNM,2023,887749752000.0,900.0,20.70956096608733,0.6,0.36,0.0,0.0,0.0,0.0,0.0,100.0,,6.802394866943359,9.0,0.0
VNM,2023,1789381000.0,15.0,18.597085385834912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,100.0,2.70805025100708,6.0,0.0
VNM,2023,3878271000.0,24.0,18.90060144235949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,3.178053855895996,6.0,0.0
VNM,2023,2967616000.0,12.0,19.326118124039315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,30.0,2.4849066734313965,5.0,0.0
VNM,2023,8827056000.0,5.0,21.291649474701575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,1.6094379425048828,5.0,0.0
VNM,2023,1500000000.0,6.0,19.33697147582652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,1.7917594909667969,12.0,0.0
VNM,2023,5999000000.0,5.0,20.90542071318327,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,60.0,1.6094379425048828,6.0,0.0
VNM,2023,265233324000.0,458.0,20.177006559358464,0.03,0.0009,0.0,0.0,0.0,1.0,1.0,5.0,0.0,6.126869201660156,17.0,0.0
VNM,2023,1253461000000.0,1346.0,20.652037130972147,0.0,0.0,1.0,1.0,0.0,,1.0,61.0,31.0,7.204892635345459,8.0,0.0
VNM,2023,1053051484000.0,455.0,21.562415821621787,0.05,0.0025000000000000005,1.0,0.0,0.0,,0.0,100.0,,6.120297431945801,78.0,
VNM,2023,4836111000000.0,407.0,23.198318815828685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,6.008813381195068,30.0,0.0
VNM,2023,234475021000.0,420.0,20.14036018762578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,6.040254592895508,23.0,0.0
VNM,2023,16000000000.0,30.0,20.094657177524038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,70.0,3.4011974334716797,15.0,0.0
VNM,2023,1462874000.0,11.0,18.705773558075194,0.2,0.04000000000000001,0.0,0.0,0.0,1.0,0.0,60.0,70.0,2.397895336151123,22.0,
VNM,2023,6000000000.0,23.0,19.379531090245315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,3.1354942321777344,20.0,0.0
VNM,2023,1800000000000.0,187.0,22.98769916397608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,100.0,5.231108665466309,21.0,0.0
VNM,2023,2000000000.0,5.0,19.806975105072254,0.0,0.0,0.0,1.0,0.0,0.0,1.0,70.0,50.0,1.6094379425048828,20.0,0.0
VNM,2023,120000000000.0,14.0,22.8717002501132,0.0,0.0,0.0,1.0,0.0,1.0,0.0,80.0,,2.6390573978424072,17.0,0.0
VNM,2023,12000000000.0,12.0,20.72326583694641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,,2.4849066734313965,16.0,0.0
VNM,2023,9674924000.0,5.0,21.383365308100146,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.6094379425048828,15.0,
VNM,2023,8814897000.0,7.0,20.95379881904419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,,1.9459102153778076,14.0,0.0
VNM,2023,148000000000.0,250.0,20.19901719284828,0.45,0.2025,1.0,0.0,0.0,1.0,1.0,100.0,97.0,5.521461009979248,14.0,1.0
VNM,2023,55143202000.0,48.0,20.861998300314493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,,3.8712010383605957,13.0,0.0
VNM,2023,233843126000.0,67.0,21.973223706384033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,4.204692840576172,11.0,0.0
VNM,2023,4727285000.0,6.0,20.484857409651887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.7917594909667969,7.0,0.0
VNM,2023,3200000000.0,9.0,19.689192069415874,0.0,0.0,0.0,1.0,1.0,0.0,1.0,20.0,20.0,2.1972246170043945,17.0,0.0
VNM,2023,6320788000.0,20.0,19.571377447323144,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,,2.995732307434082,9.0,0.0
VNM,2023,18065035000.0,34.0,20.090883614376082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.526360511779785,14.0,
VNM,2023,10000000000.0,15.0,20.317800728838247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,2.70805025100708,8.0,0.0
VNM,2023,23538830000.0,93.0,19.349317741756256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,,4.532599449157715,8.0,
VNM,2023,24536900000.0,25.0,20.704568119013004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,3.2188758850097656,2.0,0.0
VNM,2023,,325.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,5.783825397491455,7.0,1.0
VNM,2023,110745640000.0,56.0,21.405150186415746,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,4.025351524353027,6.0,1.0
VNM,2023,10000000000.0,15.0,20.317800728838247,0.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,90.0,2.70805025100708,1.0,0.0
VNM,2023,120000000000.0,5.0,23.901319667294356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,90.0,1.6094379425048828,6.0,0.0
VNM,2023,25587693000.0,35.0,20.41002926916144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,,3.5553481578826904,5.0,0.0
VNM,2023,470442600000.0,2180.0,19.189859634871762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,7.687080383300781,5.0,
VNM,2023,354816085000.0,178.0,21.413081871462357,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,100.0,5.181783676147461,4.0,1.0
VNM,2023,240000000000.0,300.0,20.5001222856322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,80.0,5.703782558441162,17.0,0.0
VNM,2023,50000000000.0,10.0,22.33270374938051,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,2.3025851249694824,13.0,0.0
VNM,2023,10000000000.0,11.0,20.627955657142085,0.4,0.16000000000000003,0.0,0.0,0.0,0.0,1.0,80.0,80.0,2.397895336151123,11.0,0.0
VNM,2023,7000000000.0,6.0,20.87741651677367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,80.0,1.7917594909667969,6.0,0.0
VNM,2023,5557000000.0,7.0,20.492414082188883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1.9459102153778076,19.0,0.0
VNM,2023,62500000000.0,20.0,21.862700120134775,0.0,0.0,0.0,1.0,0.0,0.0,1.0,35.0,75.0,2.995732307434082,14.0,0.0
VNM,2023,350000000000.0,40.0,22.892319537315934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,,3.6888794898986816,11.0,0.0
VNM,2023,62000000000.0,27.0,21.554563355987174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,90.0,3.295836925506592,17.0,0.0
VNM,2023,17000000000.0,160.0,18.4813053657688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,,5.075173854827881,4.0,0.0
VNM,2023,60000000000.0,20.0,21.82187812561452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,,2.995732307434082,14.0,0.0
VNM,2023,1800000000.0,8.0,19.231610960168695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.0,2.079441547393799,11.0,0.0
VNM,2023,205000000000.0,70.0,21.79778057403546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,4.248495101928711,17.0,0.0
VNM,2023,238000000000.0,2200.0,18.49932387127148,0.98,0.9603999999999999,0.0,0.0,0.0,0.0,1.0,2.0,10.0,7.6962127685546875,12.0,1.0
VNM,2023,50000000000.0,24.0,21.45723501202661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,3.178053855895996,10.0,0.0
VNM,2023,2013110000000.0,186.0,23.10495523218877,0.0,0.0,0.0,0.0,,0.0,1.0,60.0,60.0,5.2257466316223145,30.0,1.0
VNM,2023,127998000000.0,53.0,21.604988562191835,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,30.0,3.97029185295105,17.0,0.0
VNM,2023,394000000000.0,33.0,23.203109184777865,0.0,0.0,0.0,0.0,1.0,0.0,1.0,30.0,30.0,3.4965076446533203,10.0,0.0
VNM,2023,5000000000.0,20.0,19.33697147582652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,2.995732307434082,21.0,0.0
VNM,2023,7000000000.0,30.0,19.267978604339568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,80.0,3.4011974334716797,12.0,0.0
VNM,2023,2100000000.0,8.0,19.385761639995952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,100.0,2.079441547393799,6.0,0.0
VNM,2023,32000000000.0,6.0,22.39724227051808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1.7917594909667969,4.0,0.0
VNM,2023,100000000000.0,160.0,20.253262207700676,0.5,0.25,0.0,0.0,1.0,0.0,1.0,80.0,80.0,5.075173854827881,18.0,0.0
VNM,2023,17000000000.0,20.0,20.560746907448635,0.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,0.0,2.995732307434082,28.0,0.0
VNM,2023,30000000000.0,120.0,19.33697147582652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,4.787491798400879,6.0,0.0
VNM,2023,15000000000.0,20.0,20.43558376449463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,,2.995732307434082,6.0,0.0
VNM,2023,47000000000.0,50.0,20.661390433228323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,3.9120230674743652,16.0,0.0
VNM,2023,194140595000.0,240.0,20.511209526682403,0.8,0.6400000000000001,1.0,0.0,0.0,1.0,1.0,90.0,100.0,5.4806389808654785,23.0,0.0
VNM,2023,174716587000.0,164.0,20.78656456737624,0.92,0.8464,0.0,0.0,0.0,1.0,1.0,90.0,70.0,5.0998663902282715,18.0,0.0
VNM,2023,10997686000000.0,511.0,23.79233641275732,0.02,0.0004,1.0,1.0,1.0,1.0,1.0,98.0,100.0,6.236369609832764,27.0,1.0
VNM,2023,27719510000.0,55.0,20.03806914911173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,50.0,4.007333278656006,18.0,0.0
VNM,2023,4955841000.0,124.0,17.503551152269168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,50.0,4.820281505584717,15.0,0.0
VNM,2023,202847105000.0,128.0,21.183688090948127,0.0,0.0,0.0,1.0,,1.0,1.0,95.0,70.0,4.852030277252197,18.0,0.0
VNM,2023,30323253000.0,71.0,19.872500803842428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,4.2626800537109375,18.0,0.0
VNM,2023,69541715000.0,20.0,21.96946035173303,0.0,0.0,1.0,0.0,0.0,1.0,0.0,95.0,60.0,2.995732307434082,17.0,1.0
VNM,2023,34309699000.0,17.0,21.42548057676958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,70.0,2.8332133293151855,16.0,0.0
VNM,2023,4913167000.0,122.0,17.511163536273223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,20.0,4.804020881652832,15.0,0.0
VNM,2023,44390607000.0,22.0,21.425251276591506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,3.0910425186157227,15.0,0.0
VNM,2023,5493819000.0,10.0,20.124304386051804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,90.0,2.3025851249694824,14.0,0.0
VNM,2023,29713880000.0,20.0,21.119147840099057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,70.0,2.995732307434082,11.0,0.0
VNM,2023,46182894000.0,10.0,22.253290213736737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,50.0,2.3025851249694824,10.0,0.0
VNM,2023,6630399000.0,6.0,20.8231713511008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,85.0,1.7917594909667969,9.0,0.0
VNM,2023,32005813000.0,10.0,21.886598286504594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,95.0,2.3025851249694824,7.0,0.0
VNM,2023,7612126000.0,7.0,20.807098189999355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,70.0,1.9459102153778076,6.0,0.0
VNM,2023,19586777000.0,90.0,19.198310862321577,1.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,50.0,4.499809741973877,6.0,0.0
VNM,2023,309575000.0,8.0,17.471269405385602,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,80.0,2.079441547393799,6.0,0.0
VNM,2023,52809591000.0,187.0,19.458850042035362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,80.0,5.231108665466309,6.0,0.0
VNM,2023,4451695000.0,7.0,20.270640610422088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,65.0,1.9459102153778076,4.0,0.0
VNM,2023,6354287000.0,10.0,20.269810447177488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,2.3025851249694824,3.0,0.0
VNM,2023,81000000000.0,135.0,20.21244021318042,0.9,0.81,0.0,0.0,1.0,1.0,1.0,100.0,100.0,4.905274868011475,19.0,1.0
VNM,2023,27000000000.0,10.0,21.716517609956693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,2.3025851249694824,11.0,0.0
VNM,2023,1000060000.0,8.0,18.643884293466648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079441547393799,18.0,0.0
VNM,2023,21110152000.0,13.0,21.20807054169815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.5649492740631104,16.0,0.0
VNM,2023,275000000000.0,115.0,21.595104806249733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,20.0,4.744932174682617,13.0,0.0
VNM,2023,2500000000000.0,30.0,25.14611446614055,0.8,0.6400000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4011974334716797,7.0,0.0
VNM,2023,1000000000.0,7.0,18.7773556878911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459102153778076,6.0,0.0
VNM,2023,6000000000.0,6.0,20.72326583694641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594909667969,5.0,0.0
VNM,2023,380000000000.0,60.0,22.56909252744474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,30.0,4.094344615936279,6.0,0.0
VNM,2023,60000000000.0,130.0,19.95007594871293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.867534637451172,19.0,0.0
VNM,2023,238000000000.0,98.0,21.610569031947314,0.4,0.16000000000000003,0.0,1.0,1.0,1.0,1.0,90.0,80.0,4.584967613220215,13.0,1.0
CHN,2012,500000.0,15.0,10.41431317630212,0.0,0.0,,0.0,0.0,1.0,0.0,,,2.70805020110221,11.0,0.0
CHN,2012,4500000.0,17.0,12.486374610684333,0.0,0.0,,1.0,1.0,1.0,1.0,,,2.833213344056216,10.0,0.0
CHN,2012,1700000.0,55.0,10.338805623793974,0.0,0.0,,0.0,0.0,1.0,0.0,,,4.007333185232471,14.0,0.0
CHN,2012,750000.0,10.0,11.225243392518447,0.0,0.0,,1.0,1.0,1.0,1.0,,,2.302585092994046,16.0,0.0
CHN,2012,1500000.0,41.0,10.50740359936813,0.0,0.0,,1.0,0.0,1.0,0.0,,,3.713572066704308,13.0,0.0
CHN,2012,15000000.0,100.0,11.918390573078392,0.0,0.0,,1.0,0.0,1.0,1.0,,,4.605170185988092,20.0,0.0
CHN,2012,3500000000.0,3000.0,13.969661237791533,0.1,0.010000000000000002,,1.0,1.0,1.0,1.0,,,8.006367567650246,17.0,0.0
CHN,2012,10000000.0,125.0,11.289781913656018,0.0,0.0,,1.0,1.0,1.0,1.0,,,4.8283137373023015,1.0,0.0
CHN,2012,3800000.0,17.0,12.317298280640397,0.0,0.0,,1.0,1.0,0.0,1.0,,,2.833213344056216,12.0,0.0
CHN,2012,2600000.0,12.0,12.28611535320371,0.0,0.0,,0.0,0.0,1.0,1.0,,,2.4849066497880004,5.0,0.0
CHN,2012,8000000.0,45.0,12.08828960987379,0.0,0.0,,0.0,0.0,1.0,0.0,,,3.8066624897703196,9.0,0.0
CHN,2012,30000000.0,25.0,13.997832114758229,0.0,0.0,,0.0,1.0,1.0,0.0,,,3.2188758248682006,18.0,0.0
CHN,2012,60000000.0,130.0,13.042320669730792,0.2,0.04000000000000001,,1.0,1.0,1.0,1.0,,,4.867534450455582,21.0,0.0
CHN,2012,25000000.0,15.0,14.326336181730264,0.0,0.0,,0.0,0.0,1.0,1.0,,,2.70805020110221,20.0,0.0
CHN,2012,15000000.0,45.0,12.716898269296165,0.0,0.0,,1.0,0.0,1.0,1.0,,,3.8066624897703196,17.0,0.0
CHN,2012,1000000.0,80.0,9.433483923290392,0.0,0.0,,1.0,1.0,1.0,1.0,,,4.382026634673881,16.0,0.0
CHN,2012,30000000.0,100.0,12.611537753638338,0.0,0.0,,1.0,1.0,1.0,1.0,,,4.605170185988092,10.0,0.0
CHN,2012,20000000.0,40.0,13.122363377404328,0.0,0.0,,0.0,0.0,0.0,0.0,,,3.6888794541139363,7.0,0.0
CHN,2012,30000000.0,82.0,12.809988692362177,0.2,0.04000000000000001,,0.0,1.0,1.0,1.0,,,4.406719247264253,9.0,0.0
CHN,2012,300000000.0,1200.0,12.429216196844383,0.0,0.0,,1.0,1.0,1.0,1.0,,,7.090076835776092,15.0,0.0
CHN,2012,15000000.0,50.0,12.611537753638338,0.0,0.0,,1.0,1.0,1.0,1.0,,,3.912023005428146,17.0,0.0
CHN,2012,9200000.0,42.0,12.297044423735901,0.0,0.0,,1.0,0.0,0.0,0.0,,,3.7376696182833684,9.0,0.0
CHN,2012,7300000.0,81.0,11.408935751446181,0.0,0.0,,0.0,0.0,0.0,0.0,,,4.394449154672439,14.0,0.0
CHN,2012,4800000.0,48.0,11.512925464970229,0.0,0.0,,1.0,1.0,0.0,1.0,,,3.871201010907891,11.0,0.0
CHN,2012,12550000.0,185.0,11.124875398463741,0.0,0.0,,1.0,0.0,0.0,0.0,,,5.220355825078324,13.0,0.0
CHN,2012,83000000.0,637.0,11.777581510188709,0.4,0.16000000000000003,,1.0,1.0,1.0,1.0,,,6.456769655572163,18.0,1.0
CHN,2012,4000000.0,38.0,11.564218759357779,0.0,0.0,,1.0,0.0,1.0,1.0,,,3.6375861597263857,15.0,0.0
CHN,2012,3000000.0,30.0,11.512925464970229,0.0,0.0,,0.0,0.0,1.0,0.0,,,3.4011973816621555,16.0,0.0
CHN,2012,6000000.0,6.0,13.815510557964274,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.791759469228055,16.0,0.0
CHN,2012,21000000.0,75.0,12.542544882151386,0.3,0.09,,1.0,1.0,1.0,1.0,,,4.31748811353631,17.0,0.0
CHN,2012,10000000.0,60.0,12.02375108873622,0.0,0.0,,0.0,0.0,0.0,0.0,,,4.0943445622221,12.0,0.0
CHN,2012,20000000.0,8.0,14.73180128983843,0.0,0.0,,0.0,0.0,0.0,1.0,,,2.0794415416798357,16.0,0.0
CHN,2012,9000000.0,40.0,12.323855681186558,0.0,0.0,,0.0,0.0,0.0,1.0,,,3.6888794541139363,11.0,0.0
CHN,2012,4000000.0,30.0,11.80060753742201,0.0,0.0,,0.0,0.0,0.0,0.0,,,3.4011973816621555,8.0,0.0
